"totmou","totrev","creditcd","eqpdays","Customer_ID"
14633,1125.18,"N",216,1091149
461,438.55,"Y",337,1067512
12467,1426.95,"Y",407,1033185
12246,1072.95,"N",159,1086833
3371,491.02,"Y",382,1078864
2305,423.93,"Y",221,1076891
2848,428.92,"Y",306,1084317
5593,490.57,"Y",333,1088954
11218,1256.46,"Y",1052,1005063
1059,400.77,"N",294,1092800
5680,593.96,"Y",568,1026550
8455,1226.64,"Y",431,1049715
12159,1647.81,"N",846,1020263
7237,1068.52,"Y",359,1016751
345,869.33,"Y",749,1014944
4151,540.73,"Y",310,1061807
3241,713.18,"Y",345,1073523
13838,1660.24,"Y",0,1065948
10482,423.26,"Y",332,1076040
7052,951.73,"Y",99,1029640
1555,752.03,"Y",808,1012257
16902,1581.77,"N",265,1036765
6168,1293.22,"N",1031,1005606
4349,323.32,"Y",248,1071505
18069,2395.38,"Y",625,1021930
12283,1983.18,"Y",609,1025438
8501,759.62,"Y",223,1093522
4643,572.13,"Y",188,1097349
14127,1116.26,"Y",439,1029446
17119,979.01,"Y",371,1067322
2169,284.61,"Y",258,1069944
5631,378.37,"Y",327,1058472
8215,657.54,"Y",37,1092865
6056,1536.47,"Y",1068,1008921
14306,2566.27,"Y",368,1029912
4093,670.6,"N",468,1048310
5473,729.05,"N",363,1063312
4351,673.48,"Y",37,1033551
49113,2836.34,"Y",80,1036071
5042,1217.04,"Y",1,1017814
2008,498.61,"Y",301,1063330
28836,2216.02,"Y",212,1003865
3544,1095.77,"N",334,1075844
2222,983.69,"Y",606,1013369
2434,1099.32,"Y",97,1011619
8341,541.38,"N",332,1076303
16856,1395.74,"Y",776,1025598
3942,520.5,"N",293,1086522
2969,543.08,"N",252,1091082
10207,1018.8,"N",320,1060095
5808,698.27,"Y",14,1040887
4194,540.05,"Y",202,1082452
4487,878.93,"Y",374,1052079
1243,410.73,"Y",368,1062379
20512,1861.78,"Y",668,1033249
1270,316.53,"N",191,1095150
5314,710.7,"Y",531,1041778
3506,529.84,"Y",448,1043922
6183,664.28,"Y",84,1035255
5637,997.73,"Y",333,1057437
11324,667.26,"N",357,1083714
1853,563.62,"N",580,1028432
4458,501.24,"N",323,1078457
7416,1252.32,"Y",696,1005965
4006,671.8,"N",385,1050755
4805,838.14,"N",390,1058360
4105,714.5,"Y",41,1042474
18255,3292.59,"Y",1084,1005439
8188,1083.62,"N",96,1026825
53478,6009.01,"Y",22,1011937
3920,612.16,"Y",385,1078193
419,815.9,"Y",808,1018026
12395,674.88,"N",286,1074976
4553,1201.08,"Y",745,1023187
1990,717.56,"Y",212,1028999
91,302.23,"Y",571,1037967
3642,456.67,"N",256,1070326
3621,989.37,"Y",327,1013341
2427,830.62,"Y",372,1056863
5468,423.35,"Y",376,1068555
9158,1327.02,"Y",145,1044268
1336,136.96,"Y",301,1063286
3312,509.08,"Y",44,1074539
4371,381.35,"N",205,1081336
85,271.67,"Y",367,1069778
11942,2462.83,"Y",561,1038831
2990,875.31,"Y",830,1016433
411,703.66,"Y",661,1039460
2193,345.04,"N",308,1083194
1463,136.57,"Y",276,1088518
11009,292.85,"N",91,1095309
9143,966.2,"N",267,1089415
5498,842.77,"N",267,1081396
8197,1324.48,"Y",454,1005487
24375,2905.65,"Y",646,1022562
6140,468.99,"Y",309,1082815
1885,160.28,"N",311,1082329
8861,3060.25,"N",250,1008748
752,570.86,"Y",588,1027506
4876,845.52,"N",437,1045116
7066,955.41,"N",73,1066727
1116,250.3,"Y",202,1082684
3561,854.24,"N",91,1022108
2305,654.8,"N",643,1028276
2190,278.5,"N",185,1095455
7125,817.95,"N",186,1097446
1193,414.15,"Y",474,1047587
14020,1893.5,"Y",247,1035394
2265,435.86,"Y",289,1065491
5869,705.69,"Y",87,1092615
322,513.02,"N",354,1086609
4321,802.29,"Y",392,1013188
22189,1063.72,"N",145,1029333
12699,1628.09,"",503,1038488
17343,2346.55,"Y",773,1004777
3638,844.53,"Y",242,1058881
13178,730.49,"Y",318,1070273
2489,580.2,"Y",202,1082706
2547,381.31,"N",301,1085121
7539,526.41,"Y",480,1052344
2795,633.55,"N",341,1056191
1213,553.06,"Y",711,1017207
3996,219.95,"N",426,1046317
10226,1079.55,"N",23,1073031
938,483.08,"Y",447,1067147
9540,728.54,"Y",68,1059951
11847,1199.26,"Y",813,1017663
3557,406.87,"Y",203,1096738
14561,985.92,"Y",651,1034912
1646,252.24,"Y",265,1069034
27500.19667,4181.37,"Y",77,1000729
3665,770.3,"N",161,1093299
23203,2576.61,"Y",256,1019425
9117,1707.94,"Y",653,1005775
3870,544.88,"Y",735,1031873
54832.14333,3750.49,"Y",431,1000269
4311,998.38,"N",767,1026346
17052,1167.4,"Y",68,1077855
6301,919.55,"Y",639,1018208
7116,836.87,"N",318,1079780
5591,705.2,"N",540,1040881
8765,724.18,"Y",646,1027897
2062,666.37,"N",609,1038641
12793,1230.56,"N",544,1040450
916,154.38,"Y",329,1077050
1733,904.37,"N",810,1022948
25595,2473.5,"Y",670,1019434
18734,1898.57,"Y",62,1099873
4803,632.81,"N",76,1061800
3128,834.31,"Y",253,1006078
8914,792.33,"Y",189,1076009
15931,2673.72,"Y",79,1006868
16288,1714.82,"N",68,1047043
12599,845,"Y",721,1029712
10687,957.52,"Y",268,1094407
6315,792.79,"Y",667,1025752
9354,1285.51,"Y",408,1034114
1616,591.48,"Y",402,1048774
5953,535.29,"N",304,1072616
7234,993.88,"Y",314,1081065
11246,2069.41,"Y",1059,1009247
10409,969.59,"Y",210,1033410
7967,711.33,"N",125,1049408
910,1385.65,"Y",464,1064315
9207,971.65,"N",417,1020369
3311,1111.42,"N",656,1034495
3057,376.41,"Y",209,1080009
3835,1159.36,"N",503,1021515
4789,638.11,"Y",362,1063443
11797,2069.65,"Y",783,1020434
6892,1004.88,"Y",500,1038735
12096,1375.4,"Y",499,1098893
8978,912.31,"Y",317,1070491
663,698.58,"N",625,1037284
3705,1111.38,"Y",453,1017948
5184,788.57,"N",375,1051986
4256,405.89,"N",331,1076454
7033,449,"Y",263,1089931
11670.21667,3101.7,"Y",80,1001009
8381,450.33,"",357,1085830
8054,979.52,"N",460,1049167
3243,701.13,"Y",386,1059277
1669,257.19,"N",504,1044584
27352,4291.16,"Y",528,1035908
808,623.53,"Y",601,1008646
4468,1555.83,"Y",1057,1006333
16112,2307.83,"Y",1076,1005645
74665.08667,4934.14,"Y",876,1000471
2475,624.09,"Y",524,1036534
22711,753.29,"Y",104,1046498
435,228.09,"Y",676,1020365
877,904.23,"Y",122,1030228
2870,432.31,"N",249,1086203
9200,1667.54,"Y",773,1013719
1594,736.58,"Y",334,1088853
5044,1067,"Y",397,1037271
290,319.68,"N",281,1077501
4209,518.45,"Y",351,1065666
600,313.84,"Y",195,1080444
4333,566.2,"",278,1079190
2933,940.31,"Y",273,1088774
2337,730.71,"N",590,1046815
3501,850.01,"Y",429,1059950
10788,684.66,"N",352,1065351
2878,449.28,"N",198,1091867
2334,601.54,"Y",577,1029033
779,312.76,"",338,1074913
1228,302.99,"Y",285,1066254
2870,604.66,"Y",314,1047791
595,649.47,"Y",410,1072647
2408,589.13,"Y",418,1047170
6275,950.41,"N",869,1018050
8370,1645.68,"Y",550,1007244
5782,1300.53,"Y",78,1040197
1129,490.11,"Y",276,1094018
2726,633.42,"",355,1084951
13224,999.33,"Y",360,1070991
1938,297.43,"N",243,1072440
24195,1784.34,"Y",520,1042916
14632,1544.78,"Y",491,1039684
7944,1309.6,"Y",73,1043657
9714,1222.02,"Y",83,1048095
6343,589.3,"N",338,1056591
3646,1645.65,"N",350,1023431
1104,429.47,"Y",368,1062496
6891,866.52,"Y",281,1093687
20209,1475.96,"N",250,1050458
21870,1410.58,"Y",465,1054041
1736,443.39,"Y",312,1081822
8754,2876.16,"N",473,1008253
4720,1055.38,"Y",40,1037400
12340,678.78,"Y",279,1077978
13158,1738.62,"N",230,1040520
5310,836.83,"Y",198,1026154
9587,890.72,"N",223,1069104
2648,237.31,"N",525,1047199
26813,2615.33,"N",263,1040972
16385,2549.55,"N",322,1028280
3204,404.75,"N",207,1094399
947,221.49,"Y",332,1073316
4035,485.87,"N",358,1085919
7584,629.84,"Y",503,1025191
15226.03,2311.08,"Y",697,1000016
9049,902.92,"N",263,1048613
1542,219.17,"Y",193,1085100
12433,938.01,"Y",383,1074000
4683,157.32,"N",387,1050580
10271,1194.17,"Y",25,1031777
1759,726.48,"Y",82,1036589
3851,625.93,"N",68,1066080
2740,630.33,"Y",599,1045777
2109,606.94,"Y",542,1034971
2575,1111.5,"Y",595,1039895
5598,351.61,"Y",163,1066751
7050,1460.28,"Y",582,1007171
7211,1011.53,"Y",398,1041898
5731,910.45,"Y",401,1056452
5600,827.54,"Y",700,1027051
13641,2054.99,"Y",62,1015291
4323,711.08,"Y",349,1040048
362,566.31,"N",269,1080822
16678,781.29,"N",110,1084321
3348,521.14,"N",288,1093321
2803,760.88,"Y",655,1026955
4398,455.67,"Y",356,1071490
11331,1668.78,"Y",316,1017975
5268,486.9,"Y",306,1084091
1990,587.2,"Y",590,1027266
753,541.62,"Y",480,1040680
22359,2186.54,"Y",218,1011163
17393,1533.73,"Y",40,1020123
15721,2024.3,"Y",139,1008922
3751,1281.31,"Y",1219,1004023
8810,926.51,"N",17,1033457
783,562.09,"N",569,1031024
1476,231.31,"Y",334,1088785
10617,752.06,"N",115,1094448
733,156.1,"N",187,1092783
11340,1144.31,"Y",192,1039152
38684,3954.76,"N",159,1002825
9345,1324.04,"Y",625,1024120
1566,1099.62,"N",1110,1009609
8312,1235.61,"Y",550,1050890
9489,899.92,"N",615,1034013
2447,425.49,"Y",271,1080154
1327,416.22,"Y",254,1090799
7161,741.66,"Y",87,1060825
3259,1209.83,"Y",452,1055774
15420,1894.19,"N",412,1002847
10892,1990.67,"Y",901,1015862
1547,423.55,"Y",406,1055877
13563,1790.33,"N",511,1056134
8569,1339.96,"N",499,1038883
2273,260.73,"N",262,1069296
920,678.23,"Y",19,1099620
9097,1155.98,"N",290,1036074
2737,522.29,"Y",315,1070724
1201,388.54,"N",331,1057768
11668,1379.92,"Y",494,1039235
10534,975.02,"Y",397,1065625
9961,1523.34,"Y",454,1055492
9507,1324.65,"Y",801,1023592
7279,1412.65,"Y",527,1016122
900,426.82,"Y",356,1086305
4601,513.8,"Y",12,1080037
5085,647.38,"Y",333,1057362
44235.03667,4715.22,"N",1379,1000829
4902,1143.28,"N",59,1014980
4652,662.62,"Y",611,1025269
4576,394.12,"Y",40,1068546
7298,786.6,"Y",488,1060311
384,1155.87,"Y",1060,1003828
4295,410.01,"Y",306,1083942
4723,753.72,"Y",441,1051562
4280,1743.31,"Y",617,1098583
4529,746.85,"N",694,1036443
10139,974.51,"Y",215,1093974
7635,830.2,"Y",313,1081512
5428,639.29,"Y",330,1068503
16756,2657.16,"Y",800,1023669
3166,511.64,"Y",223,1093533
5034,2199.69,"Y",265,1010854
2146,785.4,"N",391,1076728
15188,921.74,"N",138,1083809
3595,534.85,"Y",333,1076144
3328,918.46,"Y",416,1050416
4106,806.89,"Y",65,1017626
3765,300.94,"N",271,1080005
3668,889.55,"Y",357,1064314
2228,766.61,"N",611,1024802
5838,985.58,"Y",662,1026253
4409,588.73,"Y",576,1029093
4119,921.09,"Y",868,1010125
870,561.15,"N",687,1019322
4885,712.58,"N",218,1093801
1489,566.6,"Y",825,1016755
30465,2181.25,"N",22,1050859
2702,1512.69,"Y",1226,1002052
49146.37667,5520.66,"Y",226,1000658
9761,613.49,"Y",219,1096263
5057,712.72,"Y",470,1023033
10497,1666.88,"Y",82,1013913
5564,1003.69,"Y",751,1028202
15468,2747.2,"Y",458,1000613
7761,1040.25,"Y",186,1059040
3527,642,"Y",587,1026871
3777,787.78,"Y",239,1092279
816,972.28,"Y",1087,1099025
9227,2127.39,"N",537,1045883
7915,1339.69,"N",751,1022767
1891,278.7,"Y",215,1078346
12452,1140.14,"Y",65,1036160
22592,1944.35,"N",149,1037927
8542,1517.8,"Y",990,1005051
15,500.05,"Y",872,1014116
1202,356.63,"Y",310,1061850
13383,2382,"Y",620,1099383
4338,524.79,"Y",455,1066088
2413,651.87,"Y",638,1029119
8480,952.98,"Y",683,1037499
10157,1638.11,"Y",1443,1001750
7770,886.5,"N",94,1094781
1869,392.39,"Y",217,1089884
3555,858.88,"Y",997,1098901
7705,708.1,"Y",216,1079791
2497,417.23,"Y",265,1069039
3030,584.44,"Y",290,1093124
16772,2538.83,"Y",754,1014694
6357,1535.06,"Y",496,1045371
1258,353.09,"Y",259,1094819
1797,308.1,"Y",264,1082784
4664,933.3,"Y",289,1075583
4623,1000.78,"Y",503,1049597
4612,520.54,"Y",307,1083577
15753,1361.45,"Y",349,1054321
2565,383.23,"Y",231,1092932
5608,1136.8,"Y",62,1024402
244,356.35,"Y",520,1047659
6591,516.19,"N",309,1062026
3303,792.61,"Y",709,1026162
5319,446.98,"Y",220,1089542
3060,512.07,"Y",341,1065514
803,481.24,"Y",220,1077303
2456,937.18,"Y",853,1012998
1667,783.36,"Y",472,1041392
5267,841.71,"Y",210,1018189
5838,319.41,"Y",351,1065603
32831,2055.56,"Y",328,1027298
19437,2252.07,"Y",50,1012814
5956,1076.01,"Y",502,1025009
14328,1865.16,"Y",399,1005309
53498,13149.85,"Y",805,1012368
3751,458.22,"Y",284,1076787
4013,1258.99,"N",228,1031194
14247,2007.66,"Y",122,1049500
8581,2353.39,"N",284,1002695
11863,933.44,"N",160,1091212
5483,621.52,"N",185,1097502
7212,662.67,"Y",226,1088929
7939,1208.43,"Y",652,1022153
6211,587.3,"N",293,1086667
12988,1298.62,"N",698,1019731
1754,333.79,"N",263,1069234
9522,1579.37,"Y",353,1028623
4865,595.39,"N",384,1067305
3443,439.45,"N",211,1094185
9929,2230.31,"Y",1215,1002564
1248,646.92,"Y",775,1020940
1458,212.21,"Y",488,1051429
4262,979.31,"N",713,1017074
37344,3703.8,"N",418,1005462
24364,2641.67,"N",215,1009556
3271,499.53,"Y",674,1032000
357,499.28,"Y",196,1010153
11246,1317.48,"N",625,1033009
21471,1790.47,"Y",628,1042838
2725,392.26,"N",184,1093013
4044,356.16,"Y",340,1056326
8069,1147.8,"Y",668,1033340
9177,949.47,"N",406,1037598
4260,722.97,"Y",386,1049290
2014,390.45,"Y",249,1091442
7322,1178.54,"Y",620,1033463
814,529.27,"Y",463,1042461
19090,1728.04,"N",211,1022646
7375,1231.38,"Y",295,1048048
9733,1163.81,"Y",686,1037303
15478,2249.89,"N",854,1019594
4995,1434.07,"Y",457,1018976
6680,1056.44,"N",18,1059011
11279,1410.12,"N",716,1022007
5073,542.25,"Y",208,1094308
7011,1514,"Y",110,1043300
1786,324.94,"N",85,1093837
5261,577.69,"Y",132,1061826
3025,817.84,"Y",573,1037821
8936,1555.76,"N",833,1021255
3545,670.35,"Y",291,1093019
14178,1096.64,"N",144,1036038
8407,1216.55,"N",162,1045453
2097,528.52,"Y",334,1057202
2311,546.48,"Y",404,1064119
2241,911.22,"N",758,1018388
5834,1386.24,"Y",349,1013616
5746,659.2,"Y",115,1047855
6545,393.22,"N",291,1087215
6641,1271.35,"N",401,1008711
4522,899.4,"Y",170,1053027
30690,1962.04,"N",126,1075607
39517,4870.03,"N",378,1006389
3452,302.14,"N",210,1094230
11726,1354.35,"N",105,1085132
3240,739.12,"",832,1009640
3238,1250.86,"Y",72,1025742
2622,779.79,"Y",659,1021624
42809.28333,3996.19,"N",179,1000571
23138,1737.39,"N",115,1019293
16499,1163.51,"Y",374,1067806
11059,750.65,"Y",344,1073722
4939,663.39,"Y",436,1068741
9752,830.01,"Y",396,1075535
621,280.43,"Y",450,1050452
9672,2083.29,"Y",482,1004512
8402,1213.82,"Y",717,1016762
10318,1036.68,"Y",219,1046041
13506,520.47,"Y",380,1067837
6479,629.29,"Y",435,1064565
8640,805.6,"Y",494,1059044
259,366.51,"Y",503,1057191
12332,1491.79,"N",624,1024137
5104,206.39,"Y",363,1053335
27697,2238.99,"N",290,1026997
25778,1658.19,"Y",-1,1014327
4330,498.95,"Y",34,1060074
5032,1161.35,"N",736,1020517
4851,558.28,"Y",291,1060110
17992,2042.03,"Y",335,1075502
1832,806.03,"Y",364,1053129
1012,412.56,"Y",711,1022319
8740,1576.77,"Y",726,1024668
8652,1788.44,"Y",200,1040683
4023,759.83,"Y",697,1027295
12634,758,"Y",136,1081690
3174,299.7,"Y",619,1043843
4646,719.31,"Y",570,1030927
6281,1275.1,"Y",690,1019009
2052,346.99,"Y",226,1096080
1245,564.44,"Y",375,1051978
19788,830.6,"Y",258,1090419
27954,2010.7,"Y",227,1027026
409,356.05,"N",206,1094460
8219,1655.1,"",1136,1005679
2417,494.26,"N",136,1052999
2644,472.5,"Y",214,1096367
2793,710.53,"Y",658,1039702
3618,981,"Y",853,1014914
13389,1248.59,"Y",197,1015934
21263,1696.22,"Y",224,1013632
11628,993.41,"Y",7,1042138
2285,760.46,"Y",658,1039748
9734,978.69,"Y",95,1055371
5265,1018.48,"N",575,1029451
4823,887.33,"N",392,1049942
650,455.4,"Y",245,1087221
4604,790.24,"Y",178,1043825
2347,478.93,"Y",430,1069469
1120,686.02,"N",640,1028757
13531,2018.05,"N",695,1023362
4066,479.84,"N",340,1074402
2523,426.28,"N",302,1072975
36926,3519.95,"Y",159,1003128
4648,714.05,"Y",402,1056424
21108,1138.12,"N",494,1019722
7760,1765.78,"Y",4,1006391
4101,564.96,"N",302,1084924
3260,1208.3,"Y",276,1009632
889,405.22,"N",579,1047796
887,358.43,"Y",194,1084927
1771,288.54,"Y",561,1043507
1366,520.16,"Y",425,1060791
6387,375.06,"N",252,1085675
4623,1176.77,"Y",47,1044139
842,1163.4,"Y",727,1033512
5426,685.9,"Y",23,1043407
2766,546.28,"N",220,1093736
1328,201.76,"Y",485,1046534
2302,488.64,"Y",379,1079768
824,746.43,"Y",717,1099160
2116,490.51,"Y",468,1053678
7742,1683.38,"Y",207,1023577
3026,641.18,"Y",466,1048532
17326.05,1637.81,"N",491,1001899
4015,399.24,"N",211,1090573
9642,591.09,"Y",325,1058917
18970,1919.24,"Y",311,1099043
1169,279.28,"N",209,1090795
4950,1097.1,"Y",107,1097994
700,288.93,"Y",240,1072884
7646,1243.82,"Y",737,1015657
23108,1494.93,"Y",596,1019713
6551,3330.33,"Y",180,1006617
1693,249.55,"Y",338,1056695
7675,1235.15,"Y",612,1038436
6034,1253.25,"N",550,1051346
2554,611.07,"Y",524,1047341
4154,915.19,"Y",216,1049310
7480,1624.71,"Y",894,1007300
945,466.33,"N",704,1022811
8764,640.46,"N",263,1089896
3664,390.43,"Y",423,1053575
1975,398.28,"Y",22,1077806
3622,222.26,"Y",183,1058980
22795,1752.22,"N",411,1034167
3611,497.28,"N",200,1083186
26399,1959.29,"N",390,1076958
3651,610.21,"N",50,1066887
2355,1086.86,"Y",423,1007145
639,329.61,"Y",225,1093414
1059,714.56,"Y",622,1037488
19903,1729.99,"Y",543,1040521
22211,1646.69,"N",424,1070476
4292,962.47,"",842,1013413
8242,1587.6,"Y",377,1015959
17843,1457.01,"Y",184,1099907
6624,778.74,"Y",261,1090150
7711,746.85,"Y",405,1064043
10770,746.41,"Y",236,1040270
2748,501.67,"N",237,1047651
4080,1023.74,"Y",884,1013575
3693,848.01,"Y",1465,1000947
5756,1037.73,"Y",873,1010704
1476,915.34,"N",269,1025515
5302,122.04,"Y",184,1093087
3612,456.7,"Y",397,1065642
5021,1120.98,"Y",823,1016941
15734,1426.77,"Y",396,1049067
2472,964.79,"Y",105,1008923
5382,904.91,"N",496,1058543
15881,1514.77,"Y",667,1020968
716,496.83,"Y",242,1092077
1869,461.42,"Y",371,1082598
2986,566.12,"Y",298,1092468
819,403.77,"N",409,1055353
3754,539.33,"N",85,1080153
7239,813.23,"N",244,1091850
14582,1662.76,"Y",313,1006222
2433,496.65,"Y",398,1056993
18731,1617.25,"Y",175,1055509
24311,2359.74,"Y",106,1011616
9259,1135,"Y",778,1025392
1557,1017.04,"Y",1084,1008386
7227,1275.36,"N",90,1060742
7571,597.9,"N",268,1068485
1540,413.45,"Y",2,1085235
3561,627.15,"Y",565,1032164
2622,488.11,"Y",191,1097203
3577,1053.13,"Y",447,1056443
10352,1839.99,"N",310,1082450
249,274.24,"N",261,1083658
112961.1167,8772.57,"Y",1120,1000299
13145,1867.97,"Y",99,1004604
10135,1994.65,"N",332,1007585
16856,2303.95,"Y",331,1005907
311,736.54,"Y",731,1024231
3927,706.54,"Y",372,1069120
3385,799.64,"N",76,1084761
9409,1813.02,"Y",109,1006385
1827,334.53,"N",232,1088417
7954,1677.4,"N",955,1006084
1477,255.47,"Y",188,1086024
3408,652.16,"Y",444,1044342
17678,2284.4,"N",713,1022216
2184,601.57,"Y",1007,1008920
1220,1102.66,"Y",94,1022927
2842,856.38,"Y",567,1049212
8083,1330.15,"Y",371,1025833
10042,1316.22,"Y",858,1019089
68,548.11,"N",571,1037964
136445,8140.79,"Y",189,1000964
418,917.78,"N",929,1014347
3626,633.38,"Y",197,1062080
874,541.61,"Y",178,1053780
3065,448.27,"Y",340,1088307
871,663.6,"Y",454,1015870
1157,294.48,"Y",132,1069735
5201,828.14,"Y",522,1036689
5515,903.25,"Y",523,1042586
4595,817.65,"",234,1098275
529,214.61,"Y",284,1066319
9913,850.74,"N",387,1050569
6287,469.73,"Y",285,1093504
3674,615.67,"Y",414,1054640
12153,2275.44,"Y",56,1031438
8312,718.91,"Y",253,1090998
6982,1374.5,"N",89,1006002
6125,1082.35,"N",805,1018287
1950,1380.01,"Y",483,1040280
27022,3132.08,"N",247,1018998
325,651.8,"Y",967,1005696
1280,114.58,"Y",321,1078840
8445,1307.67,"Y",398,1008217
6639,1211.4,"N",717,1025420
1642,424.88,"N",243,1092012
4059,295.2,"Y",224,1076279
2009,719.19,"Y",433,1052461
2980,701.26,"Y",661,1039473
9486,988.47,"N",352,1072203
3721,1192.86,"Y",726,1024663
40141.06,6618.11,"N",518,1001154
2640,432.03,"Y",316,1080229
6173,1156.95,"N",437,1037508
1537,476.34,"N",314,1090906
4431,516.81,"Y",152,1058954
9077,1551.47,"Y",646,1027928
156,318.04,"Y",250,1018027
3721,549.74,"N",338,1074982
3849,361.68,"Y",285,1076645
7077,1203.18,"Y",305,1034891
13468,577.23,"Y",188,1086096
18258,2165.82,"Y",28,1015398
1460,464.45,"N",366,1084467
2716,1299.84,"Y",354,1023704
103,251.74,"N",268,1089312
3936,613.36,"Y",29,1054386
3067,352.99,"N",322,1069614
17311,3142.27,"Y",364,1023517
349,224.39,"Y",329,1076976
863,287.44,"Y",204,1091322
3565,181.66,"N",253,1070743
13242,1272.5,"Y",263,1083062
1930,401.61,"N",202,1094634
13880,1251.35,"Y",130,1043958
2095,542.7,"N",733,1032545
1365,613.37,"Y",493,1039252
3524,419.35,"N",189,1095245
19012,1307.01,"N",64,1022084
9334,1059.61,"N",213,1094112
8589,1179.35,"Y",840,1020737
2353,325.66,"Y",187,1086165
14450,1297.97,"Y",286,1076384
6242,685.88,"Y",158,1067745
4919,1171.58,"Y",32,1023755
4659,815.2,"Y",566,1022875
2091,1299.61,"Y",271,1035217
1719,211.3,"Y",508,1056467
9316,1272.95,"N",627,1036970
16931,1755.61,"Y",498,1013122
9808,1298.58,"Y",328,1012657
3368,869.89,"Y",472,1041427
7592,1607.93,"N",397,1057032
2204,437.54,"Y",218,1089706
18469,2361.6,"Y",977,1012292
3229,666.37,"Y",347,1055397
3350,265.26,"N",239,1087813
3779,394.69,"Y",404,1048458
12008,2085.44,"Y",689,1005940
5833,633.98,"Y",52,1050935
7608,693.92,"Y",39,1092448
5082,1043.77,"N",542,1034981
2484,810.5,"Y",888,1016641
2762,358.52,"Y",310,1071488
12111,1576.83,"",8,1015776
22224,2688.78,"Y",420,1099329
6969,1386.46,"Y",340,1042780
707,554.47,"Y",313,1061277
4088,1068.35,"Y",690,1036667
2953,940.53,"N",369,1050006
2636,337.65,"Y",187,1086172
3450,373.75,"Y",323,1059467
4597,714.67,"Y",253,1064825
5470,938.15,"Y",184,1086980
11341,1009.16,"Y",101,1059332
5710,1152.53,"Y",697,1035920
9250,1109.91,"Y",57,1067886
5020,853.57,"N",59,1055126
4836,755.74,"Y",30,1095868
9573,1233.02,"N",35,1099394
4291,124.85,"Y",274,1079309
6244,787.41,"Y",576,1029227
5193,561.2,"N",191,1092481
2198,430.74,"N",291,1065171
13032,696.21,"Y",97,1073627
3641,714.09,"Y",326,1089599
7483,2180.45,"N",518,1043149
2116,287.87,"Y",224,1089191
4753,292.03,"N",432,1059186
7165,1155.53,"Y",1038,1007642
4859,478.07,"Y",75,1089729
4941,531.64,"Y",352,1072180
789,30,"Y",259,1084434
40088,6099,"Y",163,1006235
17595,2541.24,"N",815,1017479
3291,1102.05,"Y",812,1009566
2430,627.47,"Y",595,1026716
5963,1030.99,"Y",359,1053845
5957,1041.94,"Y",441,1051512
7231,2055.16,"Y",386,1021526
5984,689.46,"N",70,1085337
6355,348.8,"N",223,1077112
8151,1377.39,"Y",223,1016313
11667,1848.14,"Y",477,1011903
2163,733.54,"Y",147,1037257
5308,1068.41,"N",568,1042747
7892,1182.73,"Y",307,1091714
2246,948.08,"Y",674,1003155
7953,1540.66,"Y",152,1047281
5599,650.02,"Y",500,1008946
6160,1020.79,"Y",994,1007459
14835,2485.2,"Y",599,1039570
3367,459.78,"Y",81,1061193
26501,3612.62,"Y",44,1035393
10971,1464.21,"N",789,1016108
5108,940,"Y",52,1045990
4017,767.08,"Y",409,1047982
1421,440.16,"Y",254,1070640
2389,324.1,"Y",329,1068754
8509,1354.13,"Y",482,1046913
9204,1509.15,"Y",96,1004723
7285,999.26,"Y",255,1070503
8390,1194.6,"N",730,1015985
9567,1357.74,"Y",10,1036572
462,780.14,"Y",193,1077986
4206,1089.47,"Y",512,1048533
1629,324.92,"Y",200,1096884
956,663.85,"Y",4,1004780
8576,2001.08,"Y",154,1023674
4500,796.04,"Y",484,1036762
2403,892.63,"Y",391,1066383
32404,2321.32,"Y",48,1073285
3311,393.45,"N",331,1068414
3809,1134.86,"Y",129,1019057
11951,806.27,"N",18,1078969
9872,928.18,"N",133,1033767
18781,2539.2,"N",104,1044811
4751,253.56,"Y",188,1086102
4405,615.92,"Y",519,1037049
877,489.06,"N",419,1054080
2064,271.6,"Y",360,1070927
8889,1529.85,"Y",952,1013318
5434,711.21,"Y",671,1033076
1860,555.84,"Y",352,1039361
23241,3698.63,"Y",436,1045196
7904,862.82,"Y",547,1040092
11651,1312.63,"N",857,1019220
174,946.47,"Y",940,1011130
2591,229.21,"N",209,1080014
937,393.11,"Y",401,1048813
5673,1333.2,"Y",740,1023616
8540,805.29,"N",430,1069509
314,131.53,"Y",307,1083652
2383,495.65,"Y",353,1072036
3382,425.97,"Y",305,1069192
2876,392.54,"Y",82,1078667
19175,3606.46,"N",250,1087695
2718,528.41,"Y",576,1029061
10343,1568.96,"Y",973,1012438
4433,792.31,"Y",435,1052276
1301,403.03,"Y",357,1053974
879,486.12,"Y",671,1025474
436,1043.1,"Y",1306,1001356
3042,578.25,"N",241,1072782
4222,725.03,"Y",440,1044799
5515,677.3,"N",357,1086028
418,766.19,"Y",768,1021543
19881,3089.51,"Y",238,1004332
22800,3221.41,"Y",415,1054495
2428,442.86,"Y",458,1065552
3329,1056.38,"Y",611,1038471
3884,995.47,"Y",926,1099346
6891,1616.9,"Y",925,1014602
5517,803.84,"N",323,1059383
1408,849.93,"N",643,1021221
6062,965.76,"N",201,1083058
3613,1086.42,"Y",610,1044718
702,821.89,"Y",817,1017340
6285,832.31,"N",267,1082385
827,551.27,"Y",571,1011825
17870,1615.05,"",382,1067647
1518,353.92,"N",356,1064737
2278,393.38,"Y",366,1070021
2293,705.26,"Y",425,1046374
